category|merchant_name|lat|long|fraud_risk
shopping_pos|Wade-Lynn|36.76574243654797|-90.41660688596777|0
utilities|Martinez, Taylor and Nichols|37.00490482241632|-90.38463464110241|0
entertainment|Vasquez, Pope and Cook|36.77547951265896|-90.42260147071339|1
food_dining|Huynh PLC|36.7820798664489|-90.40732013478795|0
health_fitness|Schneider Group|36.67591294232894|-90.49852055893973|0
home|Paul, Hardy and Valdez|36.858551925909886|-90.44542790707303|0
kids_pets|Burch, Kim and Hall|36.88567247665758|-90.38030527827485|0
personal_care|Wilson-Miller|36.44031014309028|-90.43331218748239|0
travel|Peterson PLC|36.792868303824044|-90.39401856949834|0
gas_transport|Garner Inc|26.857382145232794|-82.314562106934|0
grocery_net|Richardson, Castaneda and Finley|27.154339998366403|-82.2383545344455|0
grocery_pos|Mclaughlin, Collins and Lawrence|26.98673268595955|-82.43862379165563|0
pharmacy|Boone Group|26.992019897450362|-82.4352418559961|0
misc_net|Wise-Salinas|27.014852663569112|-82.40961118649744|0
misc_pos|Meyer PLC|27.2238466706159|-81.9758698444634|1
shopping_net|Walker, Foster and Medina|26.990954607890465|-82.4349064205962|0
shopping_pos|Stewart-Cabrera|26.997376333319302|-82.35033231930595|0
utilities|Hood-Porter|26.991024316615597|-82.43571547024844|0
entertainment|Hernandez-Campbell|26.997601472721115|-82.4357701314168|0
food_dining|Ortega, Solis and Warner|27.142594228249685|-82.79845895011721|0
health_fitness|Flores, Shaw and Barker|27.13987703722153|-82.44322702745667|1
home|Shea-Mccarthy|26.995264100150298|-82.44053670816818|0
kids_pets|Welch-Lewis|27.09809524330373|-82.39344998872761|0
personal_care|Padilla-Bennett|26.718457202025665|-82.70126559074198|0
travel|Hernandez-Moran|26.912919438792272|-82.43761133101127|0
gas_transport|Michael, Walker and Fitzgerald|33.02699465939638|-117.6400131265049|0
gas_transport|Gates Ltd|33.031096885353456|-117.35831413178471|1
gas_transport|Evans-Briggs|33.048610780956515|-117.16723634052536|0
gas_transport|Ritter PLC|33.10536953023972|-117.47488509398762|0
gas_transport|Rogers-Gregory|33.06171965458342|-117.16166814182267|0
gas_transport|Todd-Myers|32.9635313604291|-116.79445098788429|0
gas_transport|Acosta, Campbell and Leblanc|32.98432803167661|-117.21638106260788|0
grocery_net|Chase, Long and Anderson|33.132817687535116|-116.96885020983326|0
grocery_net|Glenn, Brown and Michael|33.79205087675304|-117.0686037489937|0
grocery_net|Ellis-Martin|33.19093019265371|-116.60082725496257|0
grocery_net|Ramos Group|33.05159635597521|-117.16533847422687|1
grocery_net|Merritt-Clark|32.95361631531119|-117.35767007938793|0
grocery_net|Gonzalez, Curtis and Cox|33.052760584284336|-117.16398130755306|0
grocery_net|Garcia, Floyd and Garrison|32.690828725103025|-117.05590597074931|0
grocery_pos|Clements-Simmons|33.21015317011395|-117.06250385759017|0
grocery_pos|Howe Inc|33.6795414561201|-116.84060541372583|0
grocery_pos|Mccann-White|33.07362354862434|-117.16164430269474|0
grocery_pos|Wilson PLC|33.0529197105723|-117.16401743705684|0
grocery_pos|Morgan, Hamilton and Hernandez|33.052445740123446|-117.19097990775538|0
grocery_pos|Powell, Johnson and Allen|33.5287510984791|-117.141130107039|0
grocery_pos|Turner-Carlson|33.052486713734865|-117.16431152497715|0
pharmacy|Delgado Group|33.056502123288126|-117.16775136706829|0
pharmacy|Esparza, Lambert and Davis|33.09431576766322|-117.2755705923828|0
pharmacy|Hancock-Santos|32.52237870425053|-117.3141189639134|0
pharmacy|Chen-Wallace|33.130402988284125|-116.97009634174373|0
pharmacy|Wilson Inc|33.296167137754885|-117.40160661117882|1
pharmacy|Burns Ltd|32.85333180421798|-117.93190617287692|0
pharmacy|Walker, Matthews and Archer|33.17573564387178|-117.14164133754643|0
misc_net|Hill-Mcgee|32.93336431661821|-116.4245717624518|0
misc_net|White, Washington and Newman|33.552971565624894|-117.05377657303086|0
misc_net|Evans-Martinez|33.048347812771716|-117.13993307706822|0
misc_net|Brown-Stout|33.54001700227535|-117.3524312810182|0
misc_net|Lopez, Hess and Smith|33.07955285396153|-117.31078179422495|0
misc_net|Roth, Logan and Moreno|33.21804484329202|-116.63068586298976|0
misc_net|Stone PLC|33.066750757521355|-117.15866996287632|0
misc_pos|Reeves, Tyler and Martinez|33.83464661826824|-117.19592063228241|0
misc_pos|Sheppard Inc|33.0028264394215|-117.11120983743409|0
misc_pos|Atkins Ltd|33.13880310464315|-117.01481472051013|0
misc_pos|Smith Group|33.53884450431981|-116.9197585074227|0
misc_pos|Martinez-Anderson|32.9892456073981|-117.07812564576606|0
misc_pos|Delgado Inc|33.052921339273574|-117.16401515117316|0
misc_pos|Scott, Mullins and Miller|33.070356568633215|-117.19051298396055|0
shopping_net|Hunter LLC|33.113116778889264|-117.03911819138422|0
shopping_net|Jackson, Rowland and Barrett|33.032585169873066|-117.1963094080283|0
shopping_net|Turner PLC|33.097571798716245|-117.1144638331292|0
shopping_net|Hopkins-Wallace|32.961317954078915|-117.16318960846128|1
shopping_net|Henry, Edwards and Bartlett|33.061642900385365|-117.16253871409597|0
shopping_net|Obrien-Dixon|33.100141034516994|-116.90536898523261|0
shopping_net|Garcia, Weiss and Young|33.05505464221551|-117.16390150697634|0
shopping_pos|Thomas and Sons|33.231178885507994|-117.02615487263314|0
shopping_pos|Guzman and Sons|33.048932145924375|-117.16292728901082|0
shopping_pos|Howard, Anderson and Dean|33.05289085684336|-117.16398205323254|1
shopping_pos|Pierce LLC|33.06728898156812|-117.16812238862443|0
shopping_pos|Santos-Martin|33.0377859436697|-117.15454545466272|0
shopping_pos|Miller-King|33.04300611393766|-117.14042062336266|0
shopping_pos|Bentley-Thomas|32.95336311495182|-116.64723475686199|0
utilities|Jones Ltd|33.17198554366094|-117.1583098422312|0
utilities|Cowan-Terry|32.546836030583286|-117.76999671992454|0
utilities|Klein PLC|33.10051211431309|-117.15787298050574|0
utilities|Holland, Dixon and Martin|33.05872335013106|-117.19696442259844|0
utilities|Stewart Group|32.78300308582019|-117.01190270295645|0
utilities|Johnson-Munoz|32.561733326483306|-117.6437006781256|0
utilities|Nelson PLC|32.9725576495517|-117.3417809945172|0
entertainment|Sutton Group|33.04308440025279|-117.23809479566708|0
entertainment|Murphy Inc|33.05089065078473|-117.16392111493136|1
entertainment|Blankenship-Strickland|32.89070094970177|-117.32665051230418|0
entertainment|Melton and Sons|33.19701983631196|-117.09014070319228|0
entertainment|Smith-Bennett|33.23139798508427|-117.23151443398712|0
entertainment|Gray Inc|33.05329020747727|-117.16601672301307|0
entertainment|Thompson Ltd|33.20331166262023|-116.78816634895598|0
food_dining|Chapman-Roman|33.35260678070043|-116.91362187782626|0
food_dining|Rice Ltd|33.05406220630961|-117.16505503400896|0
food_dining|Grimes, Arnold and Lawson|33.05517299369198|-117.16446537631234|0
food_dining|Jackson Group|33.06562828947024|-117.12608282652924|0
food_dining|Reed Ltd|33.67187047415922|-116.83853273054527|0
food_dining|Faulkner, Schmidt and Wheeler|33.05152915373027|-117.16466924525378|0
food_dining|Woods-Anderson|33.04608653130629|-117.15817372946415|0
health_fitness|Parks Ltd|33.05331998542934|-117.09178917356067|0
health_fitness|Sandoval and Sons|32.94947900210509|-117.95233491455305|0
health_fitness|Bradley-Adams|33.0529213251244|-117.16401510224554|0
health_fitness|Fowler, Wood and Waters|32.63799543569095|-117.29196841237867|0
health_fitness|Franklin, Mann and White|33.05292224295902|-117.16401401434372|0
health_fitness|Lindsey-Shaw|33.254764142406245|-117.11651375907573|0
health_fitness|Cisneros-Meyer|33.060823859450274|-117.14991214864455|0
home|Keith, Cervantes and Torres|33.05370505377082|-117.16406578209677|0
home|Meza Group|33.05292142776213|-117.16401522272815|0
home|Bruce-Walters|33.070408265026295|-117.15814675166565|0
home|Blair Inc|32.567947339265494|-117.50365157278573|0
home|Johnston Inc|33.01399978451531|-117.18019701651907|0
home|Mitchell, Noble and Stokes|33.05313929765167|-117.16371177057701|0
home|Hayden Group|33.074775161591816|-117.17384263663085|0
kids_pets|Romero, Cross and Castillo|33.05502849307741|-117.16103568078441|0
kids_pets|Jennings, Rhodes and Patel|33.05280753354611|-117.16419238987297|0
kids_pets|Sullivan PLC|33.05137260654047|-117.16319120869406|0
kids_pets|Bartlett Ltd|32.718444002289246|-117.1802222184617|0
kids_pets|Klein Ltd|33.18268969346374|-117.14718526828797|0
kids_pets|Brady, Sanchez and Stevenson|33.02590216667939|-116.95522032251299|0
kids_pets|Sutton, Williams and West|33.04148160767272|-117.15522051626343|0
personal_care|Craig PLC|33.22340066967675|-117.02047256969753|0
personal_care|Thompson LLC|33.05467745622904|-117.22762794053803|0
personal_care|Palmer Inc|33.04935234533526|-117.12227867345672|0
personal_care|Simpson-Jackson|33.830730192771895|-116.98550264936152|0
personal_care|Morgan Ltd|33.031671676851786|-117.14296394316376|0
personal_care|Decker Inc|33.04635591277736|-117.1713633407805|0
personal_care|Evans-Carter|33.117272872431926|-117.05848967732018|0
travel|Smith Ltd|33.07684266969873|-117.1710963973119|0
travel|Long, Leblanc and Hickman|33.02761965695281|-117.15494660521101|0
travel|Robertson, Barry and Walls|33.069266845333175|-117.19280703034244|0
travel|Charles, Brown and Smith|32.97495055584433|-117.11891431956738|0
travel|Murphy-Gomez|32.56933879038331|-117.71382978597731|0
travel|Bailey Ltd|33.15737760281701|-117.03779237317421|0
travel|Morales Inc|33.247559204756605|-117.13767236758864|0
gas_transport|Jordan and Sons|36.61314761439553|-86.78751501660429|0
gas_transport|Rice and Sons|36.25733225861876|-86.31277319073381|0
gas_transport|Martinez-Freeman|36.459648516966595|-86.86336302405971|0
grocery_net|Hammond LLC|36.20378104691983|-86.7999994783251|0
grocery_net|Ruiz LLC|36.21941539759192|-86.76908969494814|0
grocery_net|Diaz-Mcclain|36.20864627990584|-86.77715446085998|0
grocery_pos|Cain, Rodriguez and Gonzales|36.21787648007781|-86.78095322561556|0
grocery_pos|Martin-Gomez|36.242970659139885|-86.74505348983554|0
grocery_pos|Smith-Stephenson|36.05355536010094|-86.06939545052673|0
pharmacy|Gonzalez, Lopez and Williams|36.2195468637962|-86.77409384308075|0
pharmacy|Fisher-Rivera|36.24463864093559|-86.77345002205138|0
pharmacy|Martin and Sons|36.42463255247725|-86.33616745124115|0
misc_net|Moyer-Bird|36.17846643911477|-86.7917952714176|0
misc_net|Fisher PLC|36.02255633257519|-86.84148948615737|0
misc_net|Marsh-Klein|36.1645271435966|-86.23742192917872|0
misc_pos|Potter-Deleon|36.38098549837482|-86.75832556105374|0
misc_pos|Shaw-Mclean|36.22303751734933|-86.78449886899082|0
misc_pos|Anderson-Rosario|36.209107552069824|-86.83116205486691|0
shopping_net|Martinez LLC|36.68454929548507|-86.90908385016222|0
shopping_net|Smith, Cohen and Williams|35.80605936479829|-86.94443511969051|0
shopping_net|Jordan-Harper|36.15013036857791|-86.85506146850258|0
shopping_pos|Hamilton LLC|36.20348717283391|-86.78547279531949|0
shopping_pos|Tucker-Hodges|36.15871560656781|-87.25128767010578|0
shopping_pos|Williamson Ltd|35.49874637475851|-86.67820992351422|0
utilities|Lopez, Campbell and Wilson|36.30218527259382|-86.83651496110183|0
utilities|Gamble-Wright|36.218960667758374|-86.77546155275081|0
utilities|Gonzalez-Mccarthy|36.53483783636265|-86.1074944860606|1
entertainment|Haynes PLC|36.219079125346816|-86.77326901584695|0
entertainment|White, Riddle and Garza|35.852288713869825|-87.25960046273363|0
entertainment|Hernandez, Martinez and Morales|36.219785741555945|-86.777794363872|0
food_dining|Mooney-Hickman|36.449800170422584|-86.8277863290359|0
food_dining|Smith-Gonzalez|36.20712066507713|-86.74823541638811|0
food_dining|James PLC|36.21958784626061|-86.77409610624909|0
health_fitness|Graves-Baird|35.53266686031583|-87.1509973113507|0
health_fitness|Rogers Group|36.21996082882775|-86.77527313653914|0
health_fitness|Hicks Ltd|36.32700613682118|-86.81805086490321|0
home|Torres LLC|36.037083146665466|-87.0709822809119|0
home|Ramirez-Bell|36.2193667552844|-86.77435086561917|0
home|Wright-Jacobson|36.218394007864305|-86.77556196317754|0
kids_pets|Williams Inc|36.20180942698878|-86.77714057424598|0
kids_pets|Garner, Lewis and Kennedy|36.334861799710495|-86.99631297011476|0
kids_pets|Garcia, Lopez and Vaughan|36.45429881418035|-86.89115837582575|0
personal_care|Cook-Rodriguez|36.47253241414012|-86.75335092583168|0
personal_care|Smith, Arnold and Atkins|36.27727680246219|-86.70675040988215|0
personal_care|Ward-Patrick|35.76587667484794|-86.72104106501197|0
travel|Maxwell, Rice and Watson|36.27889477377682|-86.69624359411203|0
travel|Hill, Silva and Miller|36.3616054675098|-86.27858833874417|0
travel|Anderson Ltd|36.02266171723648|-86.80382833976111|0
gas_transport|Martinez, Willis and Barr|35.905535364929364|-88.08066897559004|0
grocery_net|Roth, Lee and Griffin|36.00582874945355|-88.00467495501768|0
grocery_pos|Jones PLC|35.140289068485025|-88.06130674249424|0
pharmacy|Cooper, Swanson and Mayo|36.31553816548758|-88.10050095099115|0
misc_net|Ferguson and Sons|35.8555799833142|-88.14002395399496|0
misc_pos|Anderson Group|35.932824061756065|-87.98117355147721|0
shopping_net|Dawson, Snow and Malone|36.049485197149366|-87.82730081552126|0
shopping_pos|Hester, Jacobson and West|35.940606971690585|-87.88807448915446|0
utilities|Wilson, Graham and Webb|36.2892081797365|-88.22136630502014|0
entertainment|Velazquez, Gordon and Johnson|35.96554671638454|-88.10648295355087|0
food_dining|Hill, Ponce and Roberts|35.6046463279667|-88.24422953613232|0
health_fitness|Brown, Compton and Lee|35.90553446366039|-88.08066708568364|0
home|Simpson-Patel|35.91305522778308|-88.07516128504876|0
kids_pets|Mata, Martin and Christensen|35.88893247540617|-88.06925252920894|0
personal_care|Hart-Myers|35.93889258968301|-88.05578700170486|0
travel|Nelson, White and Moore|35.90496198803022|-88.08095950406069|0
gas_transport|Vargas Inc|36.9883422045339|-76.11319226664727|0
gas_transport|Gibson, Zimmerman and Warren|37.02486204421768|-76.34224831960549|0
grocery_net|Phelps-Phillips|36.861604742773395|-76.25234313834397|1
grocery_net|Arnold-Jackson|36.87509073872266|-76.13206465855116|0
grocery_pos|Ferguson LLC|36.957591768906155|-75.98279798914591|0
grocery_pos|Bowman LLC|36.86538516180473|-76.27204307349221|0
pharmacy|Nelson Inc|36.86145996326174|-76.25247531647638|0
pharmacy|Whitney, Mayo and Clark|36.979822820964756|-76.3403716171075|0
misc_net|Smith LLC|36.265933823687675|-76.50767088104566|0
misc_net|Jacobs, Wood and Miller|36.82919971756468|-76.25266566657874|0
misc_pos|Henson, Baker and Anderson|36.90388004093988|-76.24080404774524|0
misc_pos|Phillips, Galloway and Garrett|36.665349077240656|-75.73686035694735|1
shopping_net|Holloway and Sons|36.85851533192591|-76.25262831547403|0
shopping_net|Sanford, Thompson and Bonilla|36.86717951021029|-76.24714348284833|0
shopping_pos|Sandoval, Parrish and Crosby|36.86148577586151|-76.25245885527889|1
shopping_pos|Rodriguez, Reese and Reyes|37.536728255327176|-76.59749336876848|0
utilities|Scott, Sims and Munoz|36.65981538493136|-75.84756328512219|0
utilities|Montoya and Sons|36.88250721018428|-76.23291519222164|0
entertainment|Adams-Perkins|36.8851857679384|-76.2229200355132|0
entertainment|Moore-Hall|37.56050936371145|-75.97661510529045|0
food_dining|Hamilton, Hernandez and Mendoza|36.86005887831703|-76.25068092551155|0
food_dining|White-Lopez|36.90558622312305|-76.31387705930369|1
health_fitness|Lopez Group|36.859297925230216|-76.2542557490656|0
health_fitness|White, Campbell and Collins|36.56145802150952|-76.24300969407213|0
home|Roth Ltd|36.82587917015246|-77.01003630663718|0
home|Lopez, Thomas and Simmons|36.99099424638886|-75.4833655612663|0
kids_pets|Stout-Waller|36.8607336636018|-76.25180806772875|0
kids_pets|Ramsey and Sons|37.10188065412657|-76.67223191585678|0
personal_care|Christensen, Smith and Garcia|37.25900888948276|-76.35411189491397|0
personal_care|Smith-Serrano|37.014786871658465|-76.48720595770624|0
travel|Michael, Anderson and Carrillo|36.8613194636934|-76.25270429085921|0
travel|Thomas-Burton|37.025887746436425|-76.59628067452616|0
gas_transport|Sparks Inc|33.12238795386443|-97.25573222200195|0
gas_transport|Daniels LLC|32.982968800413396|-96.72414228773147|0
gas_transport|Miller, Taylor and Malone|33.185198922031454|-96.60821859077096|0
gas_transport|Ochoa-Parker|32.58961420651651|-97.08361664415114|0
gas_transport|Moore-Brown|32.95381247297821|-96.771832686838|0
gas_transport|Adams, Stephens and Smith|32.8833689452204|-96.8291263926582|0
gas_transport|Garcia LLC|32.889214777208664|-96.84200586232177|0
grocery_net|Hunt Group|32.913832539382454|-96.44125623911698|0
grocery_net|Smith and Sons|33.010977842553615|-96.80460136838813|0
grocery_net|Perez Group|32.884206943865486|-96.83055029567979|0
grocery_net|Gomez LLC|32.87445664104097|-96.81381172539409|0
grocery_net|Dorsey Ltd|33.00147215165676|-96.72081859098225|0
grocery_net|Mcdaniel-Espinoza|32.88609342153743|-96.82968059571712|1
grocery_net|Vasquez Inc|32.90502897215523|-96.8457427476835|0
grocery_pos|Garcia LLC|32.88248721620471|-96.91242817858331|0
grocery_pos|Jones-Cook|32.886708197099665|-96.7994815831912|0
grocery_pos|Mclean-Gillespie|32.883610188488014|-96.83032783845766|0
grocery_pos|Munoz and Sons|32.99162327130245|-96.96245539312453|0
grocery_pos|Moreno-Greene|32.92269146238911|-96.85359718163785|0
grocery_pos|Coleman, Barry and Mcdaniel|32.88425999897032|-96.83643750183852|0
grocery_pos|Roth, Bailey and Garcia|33.286048892561055|-96.56365744312082|0
pharmacy|Stanley-Cantu|32.87521311361822|-96.83220402847913|0
pharmacy|Lindsey, Mccormick and Hensley|32.92011653859884|-96.84523103167236|0
pharmacy|Strickland and Sons|32.39916132564977|-96.84491091105629|0
pharmacy|Hernandez-Griffin|32.88346152953893|-96.83037595182365|0
pharmacy|Briggs-Wilson|32.864850959477636|-96.64410699657891|0
pharmacy|Moyer-Ramirez|33.07782235014841|-96.75634305617005|0
pharmacy|Morris and Sons|32.89809844519693|-96.84115112324457|0
misc_net|Saunders LLC|32.77671333930264|-97.0790131186386|0
misc_net|Snyder-Olson|32.880717389623555|-96.83138849594533|0
misc_net|Guzman-Fields|32.63965890153012|-96.90588262086848|1
misc_net|Pham Ltd|32.8540699068723|-96.90424396151032|0
misc_net|Reyes PLC|32.793289369026375|-96.83179269218773|0
misc_net|Ryan-Vasquez|32.75095611452529|-96.84781759591868|0
misc_net|Underwood, Cruz and Carpenter|32.69839630854245|-96.31678369438961|0
misc_pos|Rose-Frank|32.86326533252612|-96.71896079062623|0
misc_pos|Robinson, Miller and Ward|32.819242859353196|-97.10574562106477|0
misc_pos|Mcknight Inc|32.948550669884966|-97.00347995836053|0
misc_pos|Grant-Rosario|32.978819377356515|-96.9294572001677|1
misc_pos|Brown LLC|33.09320444768914|-97.09541323560843|0
misc_pos|Allison-Delacruz|32.86266793445294|-96.84478394289285|0
misc_pos|Phillips and Sons|33.12942917747473|-96.49727780979633|0
shopping_net|Bonilla, Durham and Sanchez|32.85035606359734|-96.84675690003341|0
shopping_net|Brown and Sons|32.8835700491216|-96.83033400276341|1
shopping_net|Hayden Ltd|32.64146254355807|-96.62706251067824|0
shopping_net|Bennett Inc|32.87672106397801|-96.83229595699703|0
shopping_net|Hanna, Watson and Miles|33.05244173012417|-96.75836291905728|0
shopping_net|Perkins, Woods and Wheeler|32.92662401687552|-96.42579675174001|1
shopping_net|Johnson LLC|33.13264467964549|-96.73117942118715|0
shopping_pos|Miller Inc|32.88196934517698|-96.83129391484134|0
shopping_pos|Carroll Group|32.58776456466789|-96.67082439873509|0
shopping_pos|Cannon Group|32.91305364703118|-96.78143001626113|0
shopping_pos|Taylor, Rose and Rush|32.98265980936787|-96.25566184471808|0
shopping_pos|Jenkins-Rogers|32.828729553969005|-96.8138890022293|0
shopping_pos|Dominguez, Mitchell and Moore|32.85590606701925|-97.53191819491869|1
shopping_pos|Johnson, Potter and Gordon|32.88336838885927|-96.83032768004252|0
utilities|Sanders Group|33.15698636511617|-96.87058400005907|0
utilities|Vaughan, Gibson and Dawson|32.95230959274115|-96.61161370418229|0
utilities|Ellison-Shaw|32.74442474886187|-96.82614617117275|0
utilities|Perez, Huynh and Nelson|32.8241600740883|-97.0558480187412|0
utilities|Boyd and Sons|33.02372240806766|-96.97615993438785|0
utilities|Lewis, Montgomery and Robinson|32.91300822626548|-96.88031357721752|0
utilities|Carson PLC|33.084114993057135|-96.73453420969084|1
entertainment|Skinner, Velasquez and Mcdonald|33.27346076637113|-97.23003488617354|0
entertainment|Delgado-Sullivan|32.72125689556268|-96.82144169752098|1
entertainment|Martin-Pratt|32.42344444737053|-96.84404552350507|0
entertainment|Coleman, Nelson and Garcia|33.069347624175066|-96.54252271882005|0
entertainment|Morrison-Bradford|32.91091619041015|-96.50752306367593|0
entertainment|Allen and Sons|32.899639271890024|-96.86517652607354|0
entertainment|Rodriguez, Lewis and Smith|32.66752457957687|-97.28384296390922|0
food_dining|Lopez-Harris|32.89331338042541|-96.84748923354734|0
food_dining|Allen Inc|32.90812241679141|-96.81402211816649|0
food_dining|Cunningham, Elliott and Tyler|32.80949143098647|-96.480240088279|1
food_dining|Williams Inc|32.85986149250367|-96.70824998758383|0
food_dining|Smith-Kelly|32.86106722609029|-96.64813100663609|1
food_dining|Benjamin-Porter|32.88348593915389|-96.83036476878235|0
food_dining|Walton-Swanson|32.96064771528981|-96.51974201070243|0
health_fitness|Park Inc|32.862753285899394|-96.81560447462483|0
health_fitness|Russell-Figueroa|32.836352653763655|-96.83410145986645|0
health_fitness|Shaw and Sons|32.59448609078416|-96.95218770139499|0
health_fitness|Matthews Group|32.8836805757108|-96.83037762236326|0
health_fitness|Willis-Christian|32.99585445485873|-96.69930299656947|0
health_fitness|Martin-Fleming|32.89748815888401|-96.83678086972357|0
health_fitness|Mcclure Inc|32.817678086907286|-96.54048573211492|0
home|Hall, Lewis and Maldonado|32.910769010735855|-96.80598901965578|0
home|Mack and Sons|32.88356755789641|-96.83038323756152|0
home|Black, Chandler and Curtis|33.238192730914676|-96.71341492817365|0
home|West-Anderson|32.74874398790059|-97.0100223598215|0
home|Ward-Chase|32.88416971929468|-96.82871584514184|0
home|Williams-Marquez|32.88249832074161|-96.840138118209|0
home|Hughes, Clark and Bishop|32.96585604987441|-96.84852730030455|0
kids_pets|Rubio PLC|33.32739260267068|-96.47920565123282|0
kids_pets|Gamble, Davis and Smith|32.873227511565666|-96.80137559708024|0
kids_pets|Payne-Novak|32.753016263664|-96.89620749412124|0
kids_pets|Porter Group|32.898124794128115|-96.84191509735014|0
kids_pets|Jackson-Phillips|32.80006941701187|-96.89147974662596|0
kids_pets|Ramirez LLC|32.755632913093464|-96.66062446355681|0
kids_pets|Davis-White|32.883795730527424|-96.82906532548718|0
personal_care|Scott-Kennedy|32.28325613544543|-97.03473609262193|0
personal_care|Hines-Ramos|32.912552164716054|-96.42582640986771|0
personal_care|Case PLC|32.64236797955542|-96.6010251181528|0
personal_care|Williams-Trevino|33.56187593254532|-96.74779877011687|0
personal_care|Ortiz-Harvey|32.8865881395344|-96.82299204063877|0
personal_care|Anderson, Richardson and Kirk|32.88361446863463|-96.83033514285532|0
personal_care|Brooks-Fleming|32.88368003437001|-96.83136176544247|0
travel|Cole, Rich and Esparza|32.890784368362596|-96.83895639035268|0
travel|Oliver Ltd|32.87693083722258|-96.83810503062021|0
travel|Figueroa and Sons|33.250603780083765|-96.13494817777479|0
travel|Nicholson, Smith and Farrell|32.89361803916306|-96.83955381822804|0
travel|Bennett-Hudson|33.43760038058507|-97.28237126016289|0
travel|Walker Group|33.09502733738853|-96.92773646520872|0
travel|Davis, Owens and Day|32.72462212181566|-96.79750586073717|0
gas_transport|Rodriguez-White|30.803416580518565|-81.92253176929938|0
grocery_net|Lowery Group|30.569786895359496|-81.98251160938835|0
grocery_pos|Gonzalez-Murphy|31.379492423170287|-82.20288251567794|0
pharmacy|Peterson-Munoz|31.097952214680564|-82.00267265252947|0
misc_net|Park Group|31.021127884676368|-81.86942409604782|0
misc_pos|Ramirez Inc|31.13108856796418|-81.97477650662759|0
shopping_net|Moore, Harrison and Bowman|31.12309941604163|-81.83158317168218|0
shopping_pos|Carroll-Huerta|30.915003793878505|-81.9521468774719|0
utilities|Brown-Stokes|31.13433584088184|-81.97178175033524|0
entertainment|Irwin-Lewis|31.133702690916802|-81.91517704697645|0
food_dining|Parrish Ltd|31.13534876764387|-81.9837968114434|0
health_fitness|Nelson-Reid|31.25013505709984|-82.59537415389879|0
home|Thomas LLC|31.13469600894656|-81.97834281020417|0
kids_pets|Miller-Russo|31.133092034938326|-81.89680250734455|0
personal_care|Savage-Warren|31.121183141145856|-81.97238161758527|0
travel|Orozco, White and Brown|30.958838599012395|-81.99386581418935|0
gas_transport|Peterson-Mullins|33.985020156831176|-85.03210329190632|0
grocery_net|Gonzalez Group|34.2052750243576|-85.1134090813999|0
grocery_pos|Alvarez-Barker|34.756280269756765|-85.6832604144489|0
pharmacy|Sheppard Group|34.294649967569256|-85.11959680160255|0
misc_net|Gaines-Hudson|34.252044468232555|-85.21072810709029|0
misc_pos|Hoffman PLC|34.53316486315243|-85.02018584658167|0
shopping_net|Miller Ltd|34.10351728604556|-85.63665461420646|1
shopping_pos|Jensen, Morris and Downs|34.2051847308499|-85.1134067613913|0
utilities|Newton, Doyle and Stewart|34.48754873379199|-85.28078540047493|0
entertainment|Mosley and Sons|34.19147606460699|-85.0957657903537|0
food_dining|Lin-Wilson|34.20433285350504|-85.11298372640354|0
health_fitness|Russell, Meyer and Smith|34.20582501881227|-85.11080492389829|0
home|Harding-Mathews|34.16380428732994|-84.88925245697364|0
kids_pets|Cole, Montes and Davis|34.51962606099119|-84.78254436125526|0
personal_care|Reese and Sons|34.26194825994052|-85.43819523802446|0
travel|Horton-Schroeder|34.20551877849917|-85.1135547696662|0
gas_transport|Gray, Bailey and Farley|29.805005859962158|-82.417549868048|0
grocery_net|Ray, Smith and Cervantes|29.740038416943534|-82.39710291643895|0
grocery_pos|Turner LLC|29.51653531156463|-82.86346470501206|0
pharmacy|Fuentes, Martinez and Porter|29.81129257046624|-82.44601040279807|0
misc_net|Gutierrez-Bell|29.63862208601017|-82.24247395094562|0
misc_pos|Simmons, Dickson and Rogers|29.807146431780357|-82.40614244641023|0
shopping_net|Ellis LLC|29.42275239153137|-82.71169541103511|0
shopping_pos|Tran and Sons|29.815156399335628|-82.39104126796181|0
utilities|Graham, Mitchell and Keller|29.806898498455087|-82.41196208583533|0
entertainment|Kim, Campbell and Oliver|29.769997004333618|-82.46743318688155|0
food_dining|Cowan Inc|29.80713768129358|-82.40612093962008|0
health_fitness|Banks PLC|29.390512339760424|-82.91237184997615|0
home|Garcia-Brady|29.807146281411438|-82.40614200324495|0
kids_pets|Ho, Garcia and Wallace|29.168233902107552|-82.44869470305903|0
personal_care|Shaffer, Contreras and Christian|29.776474164436145|-82.43474855533309|0
travel|Walker Group|29.89386430020502|-82.36342192677355|0
gas_transport|James, Gonzalez and Harrison|34.55698046172644|-78.97984779078077|0
grocery_net|Bell Group|34.625706135360836|-79.02753384985027|0
grocery_pos|Odonnell-Newman|34.74411632231956|-78.93615496895899|1
pharmacy|Foster, Ayers and Casey|34.81045768339954|-78.99267541420704|0
misc_net|Campbell, Hobbs and Baker|34.67537441132228|-78.9369134043656|0
misc_pos|Nunez-Smith|34.59937934305083|-79.02729236678627|0
shopping_net|Johnson-Johnson|34.626298703348944|-79.46361305798719|1
shopping_pos|Randall-Stone|34.59784683486958|-79.02660519407287|0
utilities|Greene, Rogers and Haley|34.79300805967173|-78.95715318838036|0
entertainment|Allen-Beltran|34.77484023760621|-79.05825789374677|0
food_dining|Jensen Group|34.570227139980126|-79.21118189560079|0
